__table__,Outlet ID,Outlet Name,KA Manager,Employee ID,Segment,Is Active,Has Fridge,Has Draught,Draught Installed,__empty__,Date,SKU,Sales Unit,Actual Volume,Category,Raw Actual Volume,Crate Equivalent Factor,Target Date,Target Month,Full Month Target,Raw Full Month Target,Target Crate Equivalent Factor,Source Employee ID,Target Owner Mapping,Planned Visits,Actual Visits,JP Good Visits,Visit Completion,JP Adherence,Is Working Day,KPI,Weight,Included Final,Key,Value
outlets,1126157,Sherar Addis Hotel,Netsanet,215,Hotel,True,False,False,No,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,2849803,Shetaye Suit Hotel,Netsanet,215,Hotel,True,False,False,No,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,2956291,Tang da hotel,Netsanet,215,Hotel,True,False,False,No,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,1570790,The Bonroyal Hotel,Netsanet,215,Hotel,True,False,False,No,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,1009656,the lions den hotel,Netsanet,215,Hotel,True,False,False,No,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,1626495,The Resedence Hotel,Netsanet,215,Hotel,True,False,False,No,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,1025537,Tulip olympia hotel,Netsanet,215,Hotel,True,False,False,No,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,1573185,Turuma's Pastry (hotel,Netsanet,215,Hotel,True,False,False,No,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,1016573,Tya,Netsanet,215,Hotel,True,False,False,No,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,1046406,Venetian Hotel,Netsanet,215,Hotel,True,True,False,No,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,2180386,Vrajn hotel,Netsanet,215,Hotel,True,False,False,No,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,1001794,Washington Hotel,Netsanet,215,Hotel,True,True,False,No,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,1000772,Yober Hotel,Netsanet,215,Hotel,True,False,False,No,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,1130438,ZigZag Hotel and spa,Netsanet,215,Hotel,True,False,False,No,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,1000814,2000 Habesha Cultural House,Netsanet,215,Cultural house,True,True,False,No,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,1203098,2000 Habesha Cultural House No2,Netsanet,215,Cultural house,True,True,False,No,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,1004044,Desalech Kitfo bet,Netsanet,215,Cultural house,True,True,False,No,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,1003509,Hiber Ethiopia Cultural House,Netsanet,215,Cultural house,True,False,True,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,1049393,havana,Netsanet,215,Club,True,False,False,No,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,1010501,Feke Kunspagna,Alemayehu,3359,Butchery,True,False,False,No,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,2961276,Desalech Kitfo,Chandra,295,Butchery,True,True,False,No,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,1048221,Fikere Kunespagna lebu,Chandra,295,Butchery,True,True,True,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,2754208,Kebede G/wold Butchery,Chandra,295,Butchery,True,True,False,No,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,2058545,Zemar kurtena Ketfo,Chandra,295,Butchery,True,True,False,No,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,1010380,Adenew Butchery,Chandra,295,Butchery,True,True,True,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,1003042,Alex Butchery,Chandra,295,Butchery,True,True,False,No,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,1231987,Amerega butchery,Chandra,295,Butchery,True,True,False,No,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,2756794,Arsema Butchery,Chandra,295,Butchery,True,True,False,No,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,1027106,Ashu Butchery,Chandra,295,Butchery,True,True,False,No,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,1756846,Be enat elfgne Bucthery,Chandra,295,Butchery,True,False,False,No,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,1230395,Beyene Leda Lounge and Butchery,Chandra,295,Butchery,True,True,False,No,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,2756774,Desalegn Butchery,Chandra,295,Butchery,True,True,False,No,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,1226132,Fikre Kunispagna No.4,Chandra,295,Butchery,True,False,False,No,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,2961294,Fikre Kunsepagna,Chandra,295,Butchery,True,False,False,No,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,1010385,Kerami Butchery,Chandra,295,Butchery,True,True,True,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,1002364,Mamush Kunspagna,Chandra,295,Butchery,True,False,False,No,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,1067597,Mira feyel kurt,Chandra,295,Butchery,True,True,False,No,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,1002704,Tarik Butchery,Chandra,295,Butchery,True,False,False,No,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,2417439,kebkab Kurt ena kitfo,London,2526,Butchery,True,True,True,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,1132865,Andinet butchery,Netsanet,215,Butchery,True,True,False,No,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,1022948,Afro politan Hotel,London,2526,Butchery,True,True,False,No,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,2876726,Andinet kurti & kitfo no2,London,2526,Butchery,True,True,True,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,1003643,Damon  butchery,London,2526,Butchery,True,True,False,No,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,1001998,fike Kurtna kitfo,London,2526,Butchery,True,True,True,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,2739931,Habesha butchery,London,2526,Butchery,True,True,True,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,2957911,hailu liyu Kurt ena kitfo,London,2526,Butchery,True,False,False,No,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,1127393,Kana bar,London,2526,Butchery,True,True,True,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,1066138,Kebede leyu kurt,London,2526,Butchery,True,True,True,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,2078175,Nor shger leyu kurtina,London,2526,Butchery,True,True,True,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,1002134,sebton bar&restaurant,London,2526,Butchery,True,True,True,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,2882207,Seye Fenkenk Butchery,London,2526,Butchery,True,True,True,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,1716706,Sole Kurt And Kitfo/yegna,London,2526,Butchery,True,True,True,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,1020487,yetemche Traditional house,London,2526,Butchery,True,False,False,No,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,2608618,lexury winner  fiyel bet,Alemayehu,3359,Butchery,True,True,False,No,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,1215666,Amene butchery,Alemayehu,3359,Butchery,True,True,True,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,1001387,Bartina Hotel,Alemayehu,3359,Butchery,True,True,True,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,1001385,Betenda Kurt,Alemayehu,3359,Butchery,True,True,True,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,2267797,Beyene leda,Alemayehu,3359,Butchery,True,False,True,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,2808896,Central butchery,Alemayehu,3359,Butchery,True,True,True,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,2926342,Cheru Adama Special Kurt,Alemayehu,3359,Butchery,True,False,False,No,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,1567781,Cheru medihaniyalem  liyu kurt,Alemayehu,3359,Butchery,True,True,False,No,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,1207997,Damo butchery  (bulbula,Alemayehu,3359,Butchery,True,False,False,No,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,1014751,Dawit Brundo,Alemayehu,3359,Butchery,True,True,False,No,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,2254017,Fekire  kunespagna,Alemayehu,3359,Butchery,True,True,True,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,2905492,Fikire kunspagna,Alemayehu,3359,Butchery,True,True,False,No,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,2211661,Fikre Kunspagna Imperial,Alemayehu,3359,Butchery,True,False,False,No,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,1013578,Fkire kunspagna no 2,Alemayehu,3359,Butchery,True,False,False,No,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,2957199,Gashaw Special Kurt,Alemayehu,3359,Butchery,True,False,False,No,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,1001466,goro Abiza no1,Alemayehu,3359,Butchery,True,True,True,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,1214424,Goro addis butchery,Alemayehu,3359,Butchery,True,True,False,No,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,1001463,Grand Mark Addis,Alemayehu,3359,Butchery,True,True,False,No,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,2848593,Habesha butchery,Alemayehu,3359,Butchery,True,False,False,No,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,2836477,Hemen,Alemayehu,3359,Butchery,True,False,False,No,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,2221331,Kebede butchery(22,Alemayehu,3359,Butchery,True,False,False,No,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,1001652,Kertina butchery(gerji t,Alemayehu,3359,Butchery,True,True,False,No,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,1215982,Kertina butchery(korean,Alemayehu,3359,Butchery,True,True,True,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,2725111,Kidanemihret Butchery,Alemayehu,3359,Butchery,True,False,False,No,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,1215549,Maedot Liyu Kurt,Alemayehu,3359,Butchery,True,True,False,No,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,1193110,Mandela bar,Alemayehu,3359,Butchery,True,True,True,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,1571830,Mark Addis,Alemayehu,3359,Butchery,True,True,False,No,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,2789793,Mekelite Kurt,Alemayehu,3359,Butchery,True,False,False,No,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,2336521,Mereb Butchery,Alemayehu,3359,Butchery,True,True,True,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,1014783,Mesekelgna Leyu Kurt,Alemayehu,3359,Butchery,True,False,False,No,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,1039556,Mintesinot Butchery,Alemayehu,3359,Butchery,True,False,False,No,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,2718353,Misale Addis,Alemayehu,3359,Butchery,True,False,False,No,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,1214332,Rebka butchery,Alemayehu,3359,Butchery,True,True,True,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,1000019,Shebel Addis,Alemayehu,3359,Butchery,True,True,False,No,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,2387988,Sheger Kurt,Alemayehu,3359,Butchery,True,False,True,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,1000032,Tages Butchery,Alemayehu,3359,Butchery,True,True,False,No,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,2507792,Tages Butchery (Megenagna),Alemayehu,3359,Butchery,True,False,False,No,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,2757908,Tarik Lounge,Alemayehu,3359,Butchery,True,True,False,No,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,2890020,Terefe butchery,Alemayehu,3359,Butchery,True,False,True,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,2828624,Tsina kurt ena kitfo(72),Alemayehu,3359,Butchery,True,True,False,No,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,2003128,wecare special kurt,Alemayehu,3359,Butchery,True,True,False,No,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,1575604,Winer  fiyel,Alemayehu,3359,Butchery,True,True,False,No,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,2722948,Yared Kurt,Alemayehu,3359,Butchery,True,False,True,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,2730033,Yemechen fiyele bet n 02,Alemayehu,3359,Butchery,True,False,False,No,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,1009150,Yilma Butchery,Alemayehu,3359,Butchery,True,False,False,No,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,1091921,Yohannes Kurt,Alemayehu,3359,Butchery,True,True,True,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,2196866,Yonas chercher buchery no3,Alemayehu,3359,Butchery,True,True,True,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,1211600,Yonas Chercher Butchery(22),Alemayehu,3359,Butchery,True,True,True,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,1000112,Zegelila Restaurant,Alemayehu,3359,Butchery,True,True,True,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,2837203,Zegeye kurt bet,Alemayehu,3359,Butchery,True,True,False,No,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,1003056,Zekir buchery,Alemayehu,3359,Butchery,True,True,False,No,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,2812402,Zemera Kurte,Alemayehu,3359,Butchery,True,False,False,No,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,2960696,Zeqala Butchery,Alemayehu,3359,Butchery,True,True,True,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,1593192,Bekiber special kurt ena lounge,London,2526,Butchery,True,True,True,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,2068360,fikre kunspagna,London,2526,Butchery,True,True,True,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,1613091,Haletaw Ha Kurt ena Kitfo,London,2526,Butchery,True,True,True,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,1214760,Melala Hotel,London,2526,Butchery,True,True,True,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,1057633,Mera bar & restaurant,London,2526,Butchery,True,True,True,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,1580270,nor Addis Kurt,London,2526,Butchery,True,True,True,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,2935114,serk addis,London,2526,Butchery,True,False,False,No,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,1235470,sifen bar and restaurant,London,2526,Butchery,True,True,True,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,2675040,Sitota Kurti And Kitfo,London,2526,Butchery,True,True,True,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,1006224,Soramba Hotel,London,2526,Butchery,True,True,True,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,1005028,st'maryy butcher,London,2526,Butchery,True,True,True,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,1633255,ze bridge bar,London,2526,Butchery,True,True,True,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,1225868,Zequals kitfo bet,London,2526,Butchery,True,True,True,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,1023776,Sami wendmamach,Netsanet,215,Butchery,True,True,True,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,1016879,Abem butchery,Netsanet,215,Butchery,True,True,False,No,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,1127272,Adinew Bar and Res,Netsanet,215,Butchery,True,True,True,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,1016884,Andinet butchery 2,Netsanet,215,Butchery,True,True,False,No,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,2948479,befeker leyu kurt,Netsanet,215,Butchery,True,False,False,No,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,2957288,Cheru Medanialem,Netsanet,215,Butchery,True,True,False,No,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,2948842,Corner  Lounge,Netsanet,215,Butchery,True,True,True,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,2075346,Corner hotel,Netsanet,215,Butchery,True,True,False,No,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,1009121,Foyat Hotel,Netsanet,215,Butchery,True,True,False,No,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,1024855,Habesha butchery,Netsanet,215,Butchery,True,True,True,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,1024486,Kebe Butchery (bole),Netsanet,215,Butchery,True,True,True,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,2958391,kebeki bar and resturant,Netsanet,215,Butchery,True,False,False,No,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,2810710,Kerab Abziyo,Netsanet,215,Butchery,True,False,False,No,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,1760436,Kidanemihret Butchery,Netsanet,215,Butchery,True,False,False,No,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,1009339,Markon Hotel,Netsanet,215,Butchery,True,False,True,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,2934522,Megenagna Fiyel Bete,Netsanet,215,Butchery,True,False,False,No,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,1004409,Megersa Batu,Netsanet,215,Butchery,True,True,False,No,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,1009510,Mera ado hotel,Netsanet,215,Butchery,True,True,True,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,1231004,Mesifn Kurt And Tej Butchery,Netsanet,215,Butchery,True,True,True,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,1001746,Right Bar and Res,Netsanet,215,Butchery,True,True,False,No,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,1133405,Sawi,Netsanet,215,Butchery,True,True,True,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,1212593,Tanab Hotel,Netsanet,215,Butchery,True,True,False,No,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,2939138,Tarik butchery,Netsanet,215,Butchery,True,True,False,No,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,1225952,Yodat Hotel,Netsanet,215,Butchery,True,True,False,No,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,2841712,Yonase chercher,Netsanet,215,Butchery,True,True,True,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,2942456,Yosra Lounge,Netsanet,215,Butchery,True,False,False,No,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,2785966,zegeye butchery,Netsanet,215,Butchery,True,False,True,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,1000024,Veronica Bar and Resturant,Alemayehu,3359,Bar and Restaurant,True,False,False,No,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,1202082,Fitsum bar&restaurant,Chandra,295,Bar and Restaurant,True,True,True,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,1567318,Hakim Bar and Restaurant,Chandra,295,Bar and Restaurant,True,False,False,No,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,1010390,Kirkos Bar&Restaurant,Chandra,295,Bar and Restaurant,True,True,True,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,1016668,Lafto Mall Bar and Restaurant,Chandra,295,Bar and Restaurant,True,True,False,No,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,1011505,Sirawo bar & Restaurant,Chandra,295,Bar and Restaurant,True,False,False,No,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,1163717,Noah bar&restaurant,London,2526,Bar and Restaurant,True,True,True,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,1025985,Top bar and restaurant,London,2526,Bar and Restaurant,True,False,False,No,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,2888215,Dames leyu kurt,London,2526,Bar and Restaurant,True,False,False,No,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,1019703,Tobia Teji Bet,London,2526,Bar and Restaurant,True,False,False,No,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,1216716,5kilo bar&restaurant,London,2526,Bar and Restaurant,True,True,True,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,1090447,Agape liyukurt,London,2526,Bar and Restaurant,True,True,True,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,1055469,betenda kitfo bate,London,2526,Bar and Restaurant,True,True,True,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,1659603,Birander bar,London,2526,Bar and Restaurant,True,True,True,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,2030063,Emiyas bar,London,2526,Bar and Restaurant,True,True,True,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,1212855,Mesl Gebeta,London,2526,Bar and Restaurant,True,True,True,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,1685640,Noble House,London,2526,Bar and Restaurant,True,False,False,No,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,1569322,shger gebta,London,2526,Bar and Restaurant,True,True,True,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,1566608,Daron Hotel,Chandra,295,Bar and Restaurant,True,True,False,No,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,1203914,Electro Commercial,Chandra,295,Bar and Restaurant,True,False,False,No,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,2933333,Maraki Bar and Restaurant,Chandra,295,Bar and Restaurant,True,True,False,No,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,1574246,One View Bar and Restaurant,Chandra,295,Bar and Restaurant,True,True,False,No,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,1009257,Shembegen Hotel,Chandra,295,Bar and Restaurant,True,False,False,No,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,1065651,Yod Bar and Restaurant,Chandra,295,Bar and Restaurant,True,True,False,No,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,2048809,Abem Hotel,Chandra,295,Bar and Restaurant,True,True,False,No,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,1006117,Asitera Hotel,Chandra,295,Bar and Restaurant,True,False,False,No,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,1207099,Asko level 5 Hotel,Chandra,295,Bar and Restaurant,True,True,True,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,1006635,Beyilema Hotel,Chandra,295,Bar and Restaurant,True,False,False,No,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,1017820,Bisrat Hotel,Chandra,295,Bar and Restaurant,True,True,False,No,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,1026941,D afric Hotel,Chandra,295,Bar and Restaurant,True,True,False,No,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,2079435,Desaleche kitfo,Chandra,295,Bar and Restaurant,True,False,False,No,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,1009775,Di Na Poli Hotel,Chandra,295,Bar and Restaurant,True,False,False,No,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,1006601,Edeget Hotel,Chandra,295,Bar and Restaurant,True,True,True,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,1026652,Filwoha Spa Service Enterprise /no2/,Chandra,295,Bar and Restaurant,True,True,True,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,1025486,Genet Emanda Bar and Restaurant,Chandra,295,Bar and Restaurant,True,True,False,No,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,2876389,Gihon Abisinya Butchery,Chandra,295,Bar and Restaurant,True,False,False,No,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,1015124,Golden plus Bar and Resturant,Chandra,295,Bar and Restaurant,True,True,True,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,1003549,Golf club,Chandra,295,Bar and Restaurant,True,True,False,No,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,1238038,Grand  Restaurant,Chandra,295,Bar and Restaurant,True,True,False,No,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,1023651,Grand Paradise Bar and Restaurant,Chandra,295,Bar and Restaurant,True,False,False,No,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,2957600,Hager Fiker Theatre,Chandra,295,Bar and Restaurant,True,False,True,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,1014433,Hatirik Hotel,Chandra,295,Bar and Restaurant,True,True,False,No,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,1008852,Joni Hotel,Chandra,295,Bar and Restaurant,True,True,True,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,1002955,KG Corner Bar and Restaurant,Chandra,295,Bar and Restaurant,True,False,False,No,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,1216864,Lamirot Bar and Restaurant,Chandra,295,Bar and Restaurant,True,True,False,No,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,2959744,Mechu Corner,Chandra,295,Bar and Restaurant,True,False,False,No,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,1017707,Mekonenoch recreational center,Chandra,295,Bar and Restaurant,True,True,False,No,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,1123630,Methara Night Club,Chandra,295,Bar and Restaurant,True,True,False,No,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,1017208,Nathional thaiter,Chandra,295,Bar and Restaurant,True,True,True,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,1025484,Serabo Cultural House,Chandra,295,Bar and Restaurant,True,True,False,No,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,2050439,Sodere Resort Hotel,Chandra,295,Bar and Restaurant,True,False,False,No,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,1005213,Sunshine Bar and Restaurant,Chandra,295,Bar and Restaurant,True,True,False,No,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,1013644,tirar international hotel,Chandra,295,Bar and Restaurant,True,False,False,No,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,1017500,Yeabsira Bar and Restaurant,Chandra,295,Bar and Restaurant,True,True,False,No,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,1009778,Yetshion Hotel,Chandra,295,Bar and Restaurant,True,True,False,No,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,2959725,Yod Abyssina cultural,Chandra,295,Bar and Restaurant,True,False,False,No,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,2784511,Zito Lounge,Chandra,295,Bar and Restaurant,True,False,False,No,,,,,,,,,,,,,,,,,,,,,,,,,,
outlets,2180441,Atmosphere lounge,Netsanet,215,Bar and Restaurant,True,True,True,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
